date,NVDA_close,MSFT_close,AAPL_close,NVDA_return,MSFT_return,AAPL_return,NVDA_volatility,MSFT_volatility,AAPL_volatility
2020-02-27,66.08951568603516,150.25616455078125,6.290337085723877,-0.06760265835345892,-0.07306458497873242,-0.057274615703713234,0.4040887902219831,0.4195577202989063,0.6085686571477875
2020-02-28,66.05084991455078,153.8943634033203,6.725380897521973,-0.0005852227275469534,0.023924813916638577,0.0668739029091651,0.40429787953734675,0.4159919361880789,0.6513524496572841
2020-03-02,72.20024108886719,164.13433837890625,6.88375997543335,0.08901848644374374,0.06441881385730071,0.023276447800585673,0.5090183701951362,0.47693683201961334,0.6332397893951859
2020-03-03,69.9072036743164,156.2691192626953,6.621288776397705,-0.03227468428724679,-0.04910558455978805,-0.03887498050575082,0.5205305724827483,0.499917532546713,0.65342019403707
2020-03-04,73.14981842041016,162.00660705566406,7.084970951080322,0.04534094438506398,0.03605747428296475,0.06768574285947117,0.534022438009743,0.5034992696082546,0.6862810472541157
2020-03-05,70.77706909179688,157.9409942626953,6.805567264556885,-0.032974579817948796,-0.02541560945288118,-0.0402347804815491,0.543055959881243,0.5099084284910274,0.7056372561022783
2020-03-06,69.83712005615234,153.4764404296875,6.625024795532227,-0.01336939098234114,-0.02867443653722017,-0.026886878006327202,0.5404344474467528,0.5086828682082529,0.7131316466872972
2020-03-09,64.3135757446289,143.0749053955078,6.112035274505615,-0.08239493408151884,-0.0701787656329814,-0.08059429138720371,0.6049504799935643,0.5556623149316525,0.7708772278600299
2020-03-10,68.9455337524414,152.8589630126953,6.501508712768555,0.06954608668709782,0.06614737881756583,0.061774436425089764,0.6654856057637546,0.6061358368264732,0.7869342209169831
2020-03-11,66.551025390625,145.93417358398438,6.137684345245361,-0.035347874431811054,-0.04636003171479168,-0.05758673107025132,0.673606666158438,0.6194675611822682,0.8088147183789256
2020-03-12,59.97879409790039,132.09400939941406,5.386630058288574,-0.1039778844967502,-0.09964179265714047,-0.13052756026281045,0.7442541762117866,0.6960400597097308,0.9195310089567281
2020-03-13,67.16474914550781,150.87367248535156,5.997483730316162,0.11315747556025242,0.13292901908999608,0.10742003469179831,0.8703688577258917,0.8702535819759186,1.0120468152273134
2020-03-16,58.52421951293945,128.63633728027344,4.890825271606445,-0.13770786628096576,-0.1594535482168842,-0.20397894653686907,0.9838233316260683,1.0211951264188566,1.1933127973918474
2020-03-17,61.097537994384766,139.22784423828125,5.4105353355407715,0.0430308933467531,0.07912242595370692,0.10098698448101003,1.004690474825025,1.0723093629065574,1.260259370506885
2020-03-18,59.601863861083984,133.3668670654297,5.050696849822998,-0.024784724255477668,-0.043008028535299954,-0.06882181709641562,1.0008603934568796,1.0761439572776321,1.2412489261604134
2020-03-19,59.14519119262695,135.56117248535156,5.3034563064575195,-0.0076915578183703835,0.01631926609094823,0.04883251747395672,1.0010169525754076,1.0816315451999792,1.2664723060462046
2020-03-20,55.39032745361328,130.4696807861328,5.123661518096924,-0.06559030479124042,-0.03828212727102502,-0.034489417591652756,1.0176964162692221,1.083308923766692,1.2630301549074765
2020-03-23,54.21360397338867,129.1682891845703,5.296482563018799,-0.021473111039288936,-0.01002474715361351,0.03317360916468742,1.0105233650177963,1.0771336677087966,1.257529474272602
2020-03-24,59.65261459350586,140.90911865234375,6.205169677734375,0.09560610705945716,0.08699901252717393,0.15833983072805888,1.0791123247312668,1.1319094726862724,1.38938127498481
2020-03-25,59.323997497558594,139.5602569580078,6.116518974304199,-0.005524076132755114,-0.009618676484651624,-0.014389623955894363,1.075616227558433,1.1297917851306898,1.3870883686378692
2020-03-26,62.44579315185547,148.28994750976562,6.405883312225342,0.05128496714438442,0.06067300449890776,0.04622369598256883,1.0721640474619294,1.126342323082837,1.3832748923030072
2020-03-27,59.86041259765625,142.2010498046875,6.29357385635376,-0.04228347573009169,-0.04192756208213096,-0.017687745613991286,1.0811821399429362,1.1315231067979028,1.3621981941502295
2020-03-30,61.56870651245117,152.20350646972656,6.613818645477295,0.02813833518518479,0.06797658379345094,0.04963210436967844,1.0314799497080307,1.134441016030277,1.372198524751101
2020-03-31,61.44305419921875,149.80978393554688,6.564262390136719,-0.0020429324189340167,-0.015852101456374657,-0.0075210478380000395,1.027604747833629,1.1228990134724324,1.3655206113627851
2020-04-01,58.21010208129883,144.49032592773438,6.053016185760498,-0.05405188292264993,-0.03615382555736916,-0.08108345563855171,1.0217095026265932,1.1195952313587871,1.3691962185234312
2020-04-02,59.18144226074219,147.48243713378906,6.3618059158325195,0.016549102466004086,0.02049654169671434,0.04975559516406985,1.0229762948625165,1.120744372030518,1.3782163630299642
2020-04-03,58.33091735839844,146.12411499023438,6.0739359855651855,-0.014475749736459868,-0.009252735162500412,-0.04630545859873919,1.0230472756856823,1.1170554406926123,1.3843209352797392
2020-04-06,63.419559478759766,156.99102783203125,6.683793544769287,0.08364005530818834,0.0717322929000942,0.09567889480256858,1.0347618142509067,1.1165220630701909,1.39689294654767
2020-04-07,62.68499755859375,155.30018615722656,6.4504594802856445,-0.011650177371955952,-0.010828727300409388,-0.035534356756217446,1.0012508224869912,1.0934766494580745,1.386616725087289
2020-04-08,64.2894058227539,156.85809326171875,6.647685527801514,0.02527271034909636,0.009981603193138185,0.03011738763134094,0.9998096865686259,1.0794524736068545,1.373524162755089
2020-04-09,64.7533187866211,156.86756896972656,6.548076629638672,0.007190098688098172,6.040760544281148e-05,-0.015097390960108965,0.924020557376511,1.008660917832781,1.2816259310197544
2020-04-13,66.0242691040039,157.21900939941406,6.719902992248535,0.019437433475375656,0.0022378579701199243,0.025902356558312894,0.8322808203362383,0.8953041158512834,1.2309032186505238
2020-04-14,69.35871124267578,164.99876403808594,7.0710248947143555,0.049269363466722,0.04829818557732308,0.050931714540375504,0.6741177759297594,0.67476891122087,0.957151052643093
2020-04-15,68.72564697265625,163.26992797851562,6.993578910827637,-0.009169303658452465,-0.010533152175192193,-0.01101300366750441,0.664035773506162,0.6308920784517634,0.9104540989828219
2020-04-16,69.27172088623047,168.17144775390625,7.338724613189697,0.007914306952072268,0.029579150349953755,0.04817263948122606,0.6540760208928544,0.6051995902311974,0.8648606712732231
2020-04-17,68.3318099975586,169.6533203125,7.279458045959473,-0.013661357390525992,0.008773081214055308,-0.008108653906509972,0.656256766154991,0.6050108958567221,0.8621463352263737
2020-04-20,66.91345977783203,166.29063415527344,7.148223400115967,-0.020975258111717857,-0.02001999694025929,-0.01819256487864249,0.6079353861541146,0.5884401247331077,0.8514033930183813
2020-04-21,64.84514617919922,159.41334533691406,6.7114362716674805,-0.03139807831991258,-0.04223658047682648,-0.06305087281539164,0.6156035633355119,0.615033152723255,0.8940783760282563
2020-04-22,66.71292114257812,164.82778930664062,7.125810146331787,0.028396593367233363,0.033400742527379415,0.0599104469320256,0.5304690293584373,0.552925375880089,0.7341245512098433
2020-04-23,66.45438385009766,162.8330078125,7.072521209716797,-0.003882899294585359,-0.012176043985040179,-0.007506401350540001,0.5300446700908887,0.5540696557031005,0.7318780774672866
2020-04-24,68.37287902832031,165.8062286376953,7.2114739418029785,0.02846048542135123,0.01809462546272209,0.019456337523707373,0.5098008811452024,0.5196331806642168,0.719032962647074
2020-04-27,68.42121887207031,165.3312530517578,7.397994518280029,0.0007067533834294995,-0.002868753541630035,0.025535591824448103,0.47936890284373695,0.48991483048255624,0.7165735118403032
2020-04-28,67.3121566772461,161.30360412597656,7.255552291870117,-0.01634213947624032,-0.024662726507485678,-0.019441943309510795,0.4789666330013886,0.4467924327275764,0.7053135811233353
2020-04-29,69.52301025390625,168.54193115234375,7.432358264923096,0.03231692609223623,0.043896239281369376,0.02407619694405626,0.488219361616313,0.46354931098825186,0.7070093083882387
2020-04-30,70.98967742919922,170.23275756835938,7.278461933135986,0.020876697585319345,0.00998209436592679,-0.02092363910485501,0.43518715322030854,0.4361677847106777,0.6373063543025623
2020-05-01,69.84681701660156,165.82518005371094,7.041890621185303,-0.016229962324509663,-0.026232561552616555,-0.033042878705065115,0.44403307570872147,0.45001197387569364,0.6352210837280942
2020-05-04,70.8350601196289,169.8813018798828,7.253809452056885,0.014049561732924615,0.024165867725597624,0.029650084272087627,0.43611424277008537,0.4507597626702713,0.6104665473955339
2020-05-05,71.8982162475586,171.70509338378906,7.314820289611816,0.014897378064446267,0.010678462957982323,0.008375694256359903,0.3390116646982429,0.38233170864604843,0.5173816286518091
2020-05-06,72.63999938964844,173.39593505859375,7.415674686431885,0.010264270267488523,0.009799189602802861,0.013693494064947478,0.3325063914752283,0.37836831714481356,0.4959092633991762
2020-05-07,73.39144897460938,174.40286254882812,7.591982841491699,0.010291703959791712,0.005790303534588269,0.023496840372807352,0.3259966617683734,0.3780038018446647,0.49235510873540916
2020-05-08,75.1382827758789,175.42872619628906,7.781988620758057,0.023522756372814573,0.005864916840203736,0.024719111082110615,0.33148403514280106,0.3774976060080916,0.4893148606609936
2020-05-11,76.32062530517578,177.3855438232422,8.034002304077148,0.01561303408522833,0.011092735518543503,0.031870910418138304,0.32992206563322296,0.3777626975868732,0.4925567924931547
2020-05-12,75.44841003417969,173.36744689941406,7.772027492523193,-0.01149410842227591,-0.02291226481824521,-0.03315175383814433,0.2960334247334375,0.3560392201818302,0.48786670715152736
2020-05-13,74.53742980957031,170.74566650390625,7.74961519241333,-0.012147699116817949,-0.015238193635737942,-0.0028878793489912446,0.29800073165875973,0.35870073548746506,0.4852354729067508
2020-05-14,74.99535369873047,171.4866485595703,7.999136924743652,0.006124748164331935,0.004330293668497363,0.03169046191215464,0.2977612674667037,0.3440743185476679,0.46910423420482716
2020-05-15,74.5519790649414,173.98489379882812,8.457589149475098,-0.0059295732618741895,0.01446306558673301,0.055730511042251185,0.2929146611924836,0.3463696142433882,0.5003818578714962
2020-05-18,76.30850982666016,175.64718627929688,8.716075897216797,0.023287875548343485,0.009508881480725677,0.03010496235302941,0.2841527312289251,0.33806749683254994,0.4968467993051844
2020-05-19,75.86758422851562,174.43136596679688,8.771111488342285,-0.005794955308764091,-0.006946013647582527,0.006294411058716984,0.25142909468779107,0.2964471320008414,0.4162064958060565
2020-05-20,77.34303283691406,176.850830078125,8.934967041015625,0.019260991837059756,0.013775263294371553,0.018508923947389417,0.24349309757721804,0.278727875771271,0.37911341508705015
2020-05-21,76.76641082763672,174.72665405273438,8.740978240966797,-0.007483314279328982,-0.012083833400703547,-0.021950349566067503,0.2460266173352474,0.27865918713414695,0.39187502368999466
2020-05-22,77.26067352294922,174.80282592773438,8.990996360778809,0.0064178893461925585,0.0004358538010018718,0.028201561951710544,0.23286753950444986,0.27341403909594236,0.3957100079490609
2020-05-26,76.73735809326172,172.9548797607422,8.683703422546387,-0.006796417312328172,-0.010627879876169123,-0.03477557297810911,0.23666884966807494,0.2768537963607962,0.4233292009331254
2020-05-27,77.0716781616211,173.1834716796875,8.49195671081543,0.004347216561603295,0.0013208126243536562,-0.022328653076780558,0.22201172127640897,0.25807472787025343,0.4259282312150702
2020-05-28,77.10562133789062,172.79296875,8.45385456085205,0.0004403135471708318,-0.002257397035653144,-0.0044969477781506345,0.20122225259533383,0.2098835282453138,0.4235760574897483
2020-05-29,77.03050994873047,174.55519104003906,8.840838432312012,-0.0009746111372935253,0.01014680722999868,0.04475921902934589,0.1934061103584825,0.20997525927900362,0.4313948838077625
2020-06-01,77.97781372070312,174.1551055908203,8.771857261657715,0.01222277027637108,-0.002294659083124821,-0.007833159053780214,0.1796523193299436,0.18400093875636583,0.40683007622612594
2020-06-02,78.33881378173828,176.13644409179688,8.790783882141113,0.004618839449022094,0.011312631623463324,0.0021553281941257734,0.17680017508722348,0.16892051923760124,0.40177320715201126
2020-06-03,78.77006530761719,176.56509399414062,8.735250473022461,0.005489856607533657,0.0024306676728077983,-0.00633726875680683,0.17295131883527506,0.16568206844521455,0.40574687581938773
2020-06-04,78.09170532226562,174.2408447265625,8.736247062683105,-0.00864919746287847,-0.013251105644795246,0.00011408176771203813,0.177650244251086,0.17031388636489153,0.40646973907139267
2020-06-05,80.31583404541016,178.3177490234375,8.889217376708984,0.02808294228924354,0.023128558519390684,0.01735831194717086,0.1967161246951822,0.18800496162114752,0.403981032023278
2020-06-08,80.79069519042969,179.4227294921875,8.774614334106445,0.005895012727743996,0.006177573124475322,-0.0129761936777115,0.18363340218004195,0.18811308598955195,0.4053073585929934
2020-06-09,83.34191131591797,180.79441833496094,9.014781951904297,0.031089759326116854,0.007615936560239784,0.02700285125176859,0.20410834543833561,0.18606344870910094,0.40153732630615535
2020-06-10,85.4860610961914,187.5003662109375,9.334426879882812,0.02540177484983927,0.036420223093178564,0.034843711236794216,0.20798200513901066,0.20351174630459248,0.38639936530650176
2020-06-11,81.3818588256836,177.43190002441406,8.765894889831543,-0.049200950916307586,-0.05519392506940614,-0.06284076908562415,0.28041708382964103,0.28607003419952626,0.46233282115536256
2020-06-12,82.08446502685547,178.83213806152344,8.9016752243042,0.008596394797091775,0.007860716196808339,0.015370875215605068,0.28075662797310963,0.2867381666176476,0.45393373206430887
2020-06-15,83.09961700439453,179.97520446777344,9.142093658447266,0.01229131458047964,0.006371498783625872,0.026649938234758728,0.27921092362449695,0.2835304559967784,0.421715800383962
2020-06-16,85.30192565917969,184.385498046875,9.037203788757324,0.026156936381013244,0.024209575587881955,-0.011539613556941096,0.2818186588100532,0.29353115292544474,0.4132049757857398
2020-06-17,85.18321228027344,185.02371215820312,9.204127311706543,-0.001392653923127459,0.003455326660418405,0.018302193139162676,0.27989053359344557,0.29144029925454745,0.4171136514589825
2020-06-18,85.21711730957031,187.0050506591797,9.18619155883789,0.0003979455887897739,0.010651634669585764,-0.0019505652600800014,0.2758294839579158,0.29010899191084555,0.41294140343893015
2020-06-19,84.73015594482422,185.8905487060547,9.229288101196289,-0.005730750345470011,-0.005977572669548605,0.004680477710039453,0.2748587866900998,0.2867465572856569,0.40369667629747635
2020-06-22,86.947021484375,191.05337524414062,9.493874549865723,0.02582741401477299,0.027394787854400752,0.028264889676707046,0.2847060210453571,0.2991290606411197,0.4037497561533165
2020-06-23,88.80287170410156,192.32980346679688,9.417387962341309,0.021120003770673416,0.006658784265307911,-0.008089042657448097,0.28543101986158304,0.29382286863851054,0.38137050106450954
2020-06-24,87.23532104492188,188.45289611816406,9.203628540039062,-0.017809681729626665,-0.02036353711906676,-0.022959950938468653,0.2989864956220897,0.3074907984697931,0.3819559000259042
2020-06-25,88.39341735839844,190.8343048095703,9.45725154876709,0.01318819584372931,0.012557449758933789,0.02718399407048257,0.29915716376195056,0.30784513907191957,0.3890706229154258
2020-06-26,85.67748260498047,187.01454162597656,9.123409271240234,-0.031207458252738282,-0.020219160915518224,-0.03593824906114418,0.32752345267508276,0.31970848534140195,0.3868084098020289
2020-06-29,87.65204620361328,189.0244598388672,9.168252944946289,0.02278491191187331,0.010690047285849526,0.004903191740330782,0.3325829168153473,0.3199377732933009,0.38533980170974547
2020-06-30,88.38373565673828,193.85389709472656,9.464973449707031,0.008313010674013249,0.02522834375324684,0.031851229982243885,0.33266040445905737,0.32781677617833266,0.3994434061765332
2020-07-01,88.2165756225586,194.98739624023438,9.497112274169922,-0.0018930893483815796,0.005830154233294639,0.0033898017028119553,0.3338502142788253,0.3277140359287148,0.3976917295623013
2020-07-02,88.2165756225586,196.47340393066406,9.579080581665039,0.0,0.007592151386084242,0.008593833432878967,0.3303253947381334,0.32062497100289006,0.39768067341808494
2020-07-06,90.57637786865234,200.70272827148438,9.805293083190918,0.026398571542150376,0.021297776293636383,0.023340735708243923,0.3288893643893413,0.3193915928386247,0.4007801160008991
2020-07-07,90.29534149169922,198.36895751953125,9.837681770324707,-0.0031075792734446507,-0.011696130995372683,0.003297740462207273,0.33048022619967105,0.32543941043258673,0.39527581340857215
2020-07-08,92.39832305908203,202.73170471191406,10.180747985839844,0.023022959918757413,0.02175473473075606,0.034278393577622225,0.3233797141050109,0.3307620379276372,0.40127022276149454
2020-07-09,92.79563903808594,204.15098571777344,10.472733497619629,0.004290815792154216,0.006976392929028167,0.028276585415158557,0.3144096141288421,0.3104090327987938,0.3956650015206038
2020-07-10,92.95797729492188,203.53182983398438,10.44308853149414,0.001747888427378459,-0.0030374415413186003,-0.0028346948004451546,0.2439707392221104,0.2199596401068742,0.3045259827984964
2020-07-13,92.52913665771484,197.2449951171875,10.017559051513672,-0.004623948177870489,-0.031375818505004247,-0.041600916707368374,0.24706528960015223,0.25834147450253037,0.3516142482710581
2020-07-14,94.06038665771484,198.4642333984375,10.341190338134766,0.016413401451133527,0.00616231339416328,0.03179552385056108,0.24888651784082966,0.2583267374886053,0.3560867006493053
2020-07-15,94.70723724365234,198.16896057128906,10.1919584274292,0.006853432854881993,-0.001488896472532904,-0.014535962316670953,0.23752467509300265,0.24876426680542743,0.35821480413559265
2020-07-16,93.54187774658203,194.24444580078125,10.099776268005371,-0.01238119375991376,-0.020002607236014876,-0.009085747960858408,0.2446828708622142,0.26250711674468247,0.3589437171238862
2020-07-17,93.35291290283203,193.25375366210938,10.166295051574707,-0.0020221527575462585,-0.005113284647881033,0.006564570053852136,0.24539439993828754,0.26192371108529616,0.35814082419359355
2020-07-20,95.32019805908203,201.56007385253906,10.474477767944336,0.02085465645987408,0.04208335907215292,0.029863767503471562,0.2487312925075934,0.2966350077332177,0.36877679610812164
2020-07-21,94.00463104248047,198.8452911376953,10.292855262756348,-0.013897682595986328,-0.013560379318006136,-0.017491618747077414,0.24645542133347514,0.2894153776826329,0.3684432975780904
2020-07-22,94.26871490478516,201.702880859375,10.402727127075195,0.0028053257795758466,0.014268636851394637,0.010618004800445481,0.2379115732000835,0.2922868683618543,0.36625266810949714
2020-07-23,89.97795867919922,192.9298858642578,10.094794273376465,-0.04658463647335985,-0.04446889052721993,-0.030048123034043424,0.2879380098221194,0.327559729903902,0.37420125659163384
2020-07-24,89.75503540039062,191.74874877929688,10.159319877624512,-0.0024806062377322672,-0.0061409222681031725,0.006371626235111903,0.2848922005882116,0.32566008922075884,0.3647299151807685
2020-07-27,91.88225555419922,194.17774963378906,10.385536193847656,0.023423795899065382,0.012588059846629725,0.02202258883357245,0.26914079989311857,0.31908027153643154,0.33852257299890726
2020-07-28,90.37284851074219,192.43460083007812,10.180248260498047,-0.016564052481330912,-0.009017614744902064,-0.01996468965721834,0.26797820211313805,0.3195308919285546,0.35132419838647544
2020-07-29,92.10517883300781,194.37777709960938,10.429383277893066,0.01898729827131745,0.010047210103754213,0.024177739720784495,0.27416967799868025,0.3085521712252186,0.34460545541007115
2020-07-30,93.21965026855469,194.2253875732422,10.577372550964355,0.012027367035963177,-0.0007842938402569526,0.014089916841586269,0.2759531116661465,0.30782533874183654,0.34609342133736765
2020-07-31,102.97868347167969,195.28268432617188,10.578119277954102,0.09956347096621264,0.005428895707210619,7.0594150785411e-05,0.44019082515502095,0.307194574330158,0.3463680647542822
2020-08-03,105.5735092163086,206.26564025878906,10.97225284576416,0.024885469882025082,0.05471668186991903,0.03658196882697486,0.4393720114025288,0.35719740054078586,0.3586585589689626
2020-08-04,106.27854919433594,203.1698760986328,11.189006805419922,0.0066559899036784005,-0.015122396729013434,0.01956214360207011,0.4375614182729196,0.359061494091565,0.3618924248398494
2020-08-05,106.66374969482422,202.83642578125,11.247797966003418,0.003617890129478517,-0.0016425872741984298,0.005240612086776107,0.4342214310736899,0.35080331860669856,0.3466179506158631
2020-08-06,110.38520050048828,206.08468627929688,11.29638385772705,0.03429471127870942,0.015887312860680132,0.004310288776495795,0.44451412643342086,0.35455098171833815,0.3355191033250063
2020-08-07,107.87549591064453,202.39830017089844,11.160850524902344,-0.022998324940469692,-0.01804964374203881,-0.012070495954815685,0.4581030213782042,0.3604764694928459,0.33951393606722524
2020-08-10,109.44345092773438,198.36895751953125,11.126471519470215,0.014430239498056446,-0.02010882051919785,-0.0030850752397321855,0.45643688077639355,0.34964110335935145,0.29675379395931817
2020-08-11,106.18861389160156,193.7300567626953,10.812557220458984,-0.03019109674371235,-0.023662988395913274,-0.0286189264086993,0.4751714286888904,0.3588964181747667,0.3025053754915877
2020-08-12,109.71772766113281,199.26438903808594,11.40077018737793,0.03269406627833946,0.028166800965499315,0.05297274910509984,0.4845023376131432,0.3737194253689634,0.3448357601149476
2020-08-13,111.65943908691406,198.79763793945312,11.403511047363281,0.017542560955792867,-0.0023451185037070255,0.00024038117845816533,0.47995644936307363,0.3661920809749133,0.3411356315953083
2020-08-14,111.5599365234375,198.98814392089844,11.524093627929688,-0.0008915226986455612,0.0009578321030942788,0.010518647199563384,0.4796333621943946,0.36544633130822274,0.34150014441714066
2020-08-17,111.26866149902344,200.30271911621094,12.294425964355469,-0.0026143429784086466,0.006584573135164176,0.06470604424184628,0.47911510710774224,0.3334335827423872,0.39207976236736747
2020-08-18,112.19585418701172,201.45526123046875,12.218437194824219,0.00829839141065755,0.005737510303964826,-0.006199929600183616,0.47225184706546863,0.33028606212756645,0.3843105276568902
2020-08-19,112.33660125732422,200.23304748535156,12.096609115600586,0.0012536903715659304,-0.006085402489240609,-0.010020881485883289,0.4725470712611804,0.3270428740814227,0.3897988256137064
2020-08-20,114.82933044433594,204.8927459716797,12.099101066589355,0.021947210355826592,0.023004726231932105,0.00020598287703195748,0.4264428837542672,0.29220514546265364,0.36511388981806325
2020-08-21,120.74678039550781,203.4031524658203,12.639730453491211,0.05024868585754173,-0.007296669501486136,0.043713905783810236,0.44312590723396517,0.29271344739024263,0.3849929700784195
2020-08-24,122.1909408569336,204.04293823242188,12.676355361938477,0.01188928146317123,0.0031404708845386166,0.0028934120594904843,0.4420494144717825,0.29050035989480716,0.38366372957155803
2020-08-25,121.18850708007812,206.6973876953125,12.705999374389648,-0.008237667182163946,0.01292537523473302,0.0023357979381455553,0.4352867193103955,0.28942387921170487,0.36845401727092864
2020-08-26,122.83654022216797,211.1661376953125,12.728920936584473,0.013507287196666292,0.0213893776330735,0.0018023699795169292,0.4350004082087184,0.29552390988970056,0.3664606387691798
2020-08-27,121.36812591552734,216.3509979248047,12.584671974182129,-0.012026240349472571,0.024256873113090677,-0.011397080163497964,0.4450020617742974,0.30325400791214824,0.37374821934405456
